,Channel Title,Channel Username,ID,Message,Date,Media Path
1987,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012301,"LOREAL COLLAGEN CREAM 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-08 04:35:59+00:00,photos\@lobelia4cosmetics_12301.jpg
1988,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012300,"OLAY VITAMIN C CREAM 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-08 04:35:58+00:00,photos\@lobelia4cosmetics_12300.jpg
1989,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012299,"AQUAPHOR  HEALING OINTMENT 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 15:21:31+00:00,photos\@lobelia4cosmetics_12299.jpg
1990,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012298,"AQUAPHOR BABY 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 15:19:17+00:00,photos\@lobelia4cosmetics_12298.jpg
1991,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012297,"ALMOND 
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 14:59:37+00:00,photos\@lobelia4cosmetics_12297.jpg
1992,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012296,"KETO 
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 14:59:37+00:00,photos\@lobelia4cosmetics_12296.jpg
1993,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012295,"SPRING VALLEY VITAMIN D3 1000IU 450 SOFTGELS 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 14:59:37+00:00,photos\@lobelia4cosmetics_12295.jpg
1994,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012294,"Aptamil No.3  800GM 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 14:59:37+00:00,photos\@lobelia4cosmetics_12294.jpg
1995,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012293,"Aptamil No.2  800GM 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 14:59:37+00:00,photos\@lobelia4cosmetics_12293.jpg
1996,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012292,"Aptamil No.1  800GM 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 14:59:37+00:00,photos\@lobelia4cosmetics_12292.jpg
1997,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012291,"UNSALTED MIXED NUTS 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12291.jpg
1998,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012290,"SALTED MIXED NUTS 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12290.jpg
1999,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012289,"UNSALTED CASHEWS
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12289.jpg
2001,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012287,"SUAVE KIDS WASH 
Price 3200 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12287.jpg
2002,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012286,"QUAKER OATS 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12286.jpg
2003,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012285,"AVENO KIDS SENSITIVE SKIN FACE AND BODY WASH 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12285.jpg
2004,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012284,"AVENO BABY CALMING COMFORT BATH
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12284.jpg
2005,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012283,"AVENO ECZEMA 312GM
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12283.jpg
2006,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012282,"CHIA SEEDS 
Price 3000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12282.jpg
2007,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012281,"SULFUR8 205g
Price 3000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 13:47:10+00:00,photos\@lobelia4cosmetics_12281.jpg
2008,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012280,"APPLE CIDER VENEGAR 
Price 2800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12280.jpg
2009,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012279,"NIDO USA 2.2KG
Price 5900 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12279.jpg
2010,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012278,"NIDO USA 2.2KG
Price 5900 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12278.jpg
2011,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012277,"PEDIASURE 3+
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12277.jpg
2012,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012276,"DAY AND NIGHT QUIL 
Price 4600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12276.jpg
2013,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012275,"IRON 365 TABLETS 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት 
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12275.jpg
2014,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012274,"BEAUTY COLLAGEN 60 TABLETS 
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12274.jpg
2015,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012273,"Pregnacare Before Conception 
30 tablets 
Price 4000
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:20+00:00,photos\@lobelia4cosmetics_12273.jpg
2016,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012272,"Baby D Drops 
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12272.jpg
2017,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012271,"GLUCOSAMINE 1000MG/100MG 90 CAPSULES 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12271.jpg
2018,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012270,"SUDO CREAM 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12270.jpg
2019,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012269,"GLYCOLIC ACID 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12269.jpg
2020,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012268,"SIMILAC ADVANCE 
Price 3700 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12268.jpg
2021,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012267,"TUMS 100 CHEWABLE TABLETS 
Price 1800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12267.jpg
2022,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012266,"PRENATAL 90 Gummies 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12266.jpg
2023,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012265,"GREEN TEA
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12265.jpg
2024,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012264,"NATURES BOUNTY VITAMIN B12 200 TABLETS 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12264.jpg
2025,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012263,"BIOTIN 10000 mcg
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12263.jpg
2026,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012262,"FOLIC ACID 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12262.jpg
2027,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012261,"ENFAMIL NEURO 565GM 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-07 05:35:19+00:00,photos\@lobelia4cosmetics_12261.jpg
2028,Lobelia pharmacy and cosmetics,@lobelia4cosmetics,1970-01-01 00:00:00.000012260,"Nutella 1kg
Price 2300 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2024-10-06 05:22:55+00:00,photos\@lobelia4cosmetics_12260.jpg
